ID_code,target
train_86315,0.19
train_86316,0.04
train_86317,0.06
train_86318,0.09
train_86319,0.05
train_86320,0.11
train_86321,0.13
train_86322,0.07
train_86323,0.08
train_86324,0.0
train_86325,0.08
train_86326,0.11
train_86327,0.1
train_86328,0.06
train_86329,0.25
train_86330,0.08
train_86331,0.02
train_86332,0.09
train_86333,0.1
train_86334,0.14
train_86335,0.11
train_86336,0.13
train_86337,0.08
train_86338,0.07
train_86339,0.02
train_86340,0.07
train_86341,0.2
train_86342,0.08
train_86343,0.04
train_86344,0.13
train_86345,0.16
train_86346,0.15
train_86347,0.06
train_86348,0.13
train_86349,0.12
train_86350,0.06
train_86351,0.18
train_86352,0.01
train_86353,0.03
train_86354,0.19
train_86355,0.17
train_86356,0.07
train_86357,0.09
train_86358,0.23
train_86359,0.1
train_86360,0.09
train_86361,0.28
train_86362,0.19
train_86363,0.15
train_86364,0.1
train_86365,0.03
train_86366,0.1
train_86367,0.05
train_86368,0.1
train_86369,0.13
train_86370,0.03
train_86371,0.1
train_86372,0.26
train_86373,0.2
train_86374,0.07
train_86375,0.09
train_86376,0.2
train_86377,0.02
train_86378,0.08
train_86379,0.13
train_86380,0.08
train_86381,0.11
train_86382,0.04
train_86383,0.1
train_86384,0.0
train_86385,0.12
train_86386,0.27
train_86387,0.21
train_86388,0.18
train_86389,0.15
train_86390,0.06
train_86391,0.13
train_86392,0.17
train_86393,0.25
train_86394,0.08
train_86395,0.03
train_86396,0.08
train_86397,0.08
train_86398,0.08
train_86399,0.07
train_86400,0.29
train_86401,0.16
train_86402,0.05
train_86403,0.15
train_86404,0.1
train_86405,0.08
train_86406,0.24
train_86407,0.05
train_86408,0.02
train_86409,0.05
train_86410,0.15
train_86411,0.18
train_86412,0.03
train_86413,0.28
train_86414,0.05
train_86415,0.03
train_86416,0.28
train_86417,0.08
train_86418,0.09
train_86419,0.1
train_86420,0.19
train_86421,0.22
train_86422,0.12
train_86423,0.08
train_86424,0.13
train_86425,0.22
train_86426,0.02
train_86427,0.04
train_86428,0.15
train_86429,0.03
train_86430,0.07
train_86431,0.18
train_86432,0.05
train_86433,0.21
train_86434,0.15
train_86435,0.05
train_86436,0.04
train_86437,0.04
train_86438,0.05
train_86439,0.19
train_86440,0.09
train_86441,0.09
train_86442,0.1
train_86443,0.06
train_86444,0.11
train_86445,0.08
train_86446,0.21
train_86447,0.13
train_86448,0.18
train_86449,0.23
train_86450,0.14
train_86451,0.12
train_86452,0.1
train_86453,0.13
train_86454,0.19
train_86455,0.1
train_86456,0.21
train_86457,0.21
train_86458,0.05
train_86459,0.16
train_86460,0.05
train_86461,0.04
train_86462,0.01
train_86463,0.07
train_86464,0.17
train_86465,0.1
train_86466,0.02
train_86467,0.05
train_86468,0.12
train_86469,0.09
train_86470,0.1
train_86471,0.03
train_86472,0.11
train_86473,0.04
train_86474,0.34
train_86475,0.09
train_86476,0.15
train_86477,0.01
train_86478,0.25
train_86479,0.2
train_86480,0.15
train_86481,0.06
train_86482,0.12
train_86483,0.14
train_86484,0.05
train_86485,0.07
train_86486,0.03
train_86487,0.09
train_86488,0.12
train_86489,0.09
train_86490,0.14
train_86491,0.06
train_86492,0.06
train_86493,0.16
train_86494,0.06
train_86495,0.09
train_86496,0.16
train_86497,0.08
train_86498,0.03
train_86499,0.18
train_86500,0.03
train_86501,0.16
train_86502,0.14
train_86503,0.09
train_86504,0.06
train_86505,0.03
train_86506,0.1
train_86507,0.1
train_86508,0.15
train_86509,0.07
train_86510,0.04
train_86511,0.05
train_86512,0.1
train_86513,0.08
train_86514,0.01
train_86515,0.13
train_86516,0.04
train_86517,0.14
train_86518,0.07
train_86519,0.01
train_86520,0.12
train_86521,0.08
train_86522,0.15
train_86523,0.06
train_86524,0.01
train_86525,0.07
train_86526,0.03
train_86527,0.13
train_86528,0.12
train_86529,0.17
train_86530,0.04
train_86531,0.08
train_86532,0.07
train_86533,0.05
train_86534,0.06
train_86535,0.12
train_86536,0.14
train_86537,0.12
train_86538,0.19
train_86539,0.07
train_86540,0.09
train_86541,0.02
train_86542,0.07
train_86543,0.11
train_86544,0.05
train_86545,0.22
train_86546,0.18
train_86547,0.03
train_86548,0.2
train_86549,0.12
train_86550,0.08
train_86551,0.09
train_86552,0.04
train_86553,0.24
train_86554,0.22
train_86555,0.01
train_86556,0.11
train_86557,0.23
train_86558,0.07
train_86559,0.17
train_86560,0.13
train_86561,0.24
train_86562,0.02
train_86563,0.25
train_86564,0.15
train_86565,0.04
train_86566,0.21
train_86567,0.09
train_86568,0.15
train_86569,0.13
train_86570,0.18
train_86571,0.17
train_86572,0.06
train_86573,0.09
train_86574,0.08
train_86575,0.09
train_86576,0.05
train_86577,0.05
train_86578,0.09
train_86579,0.09
train_86580,0.07
train_86581,0.12
train_86582,0.09
train_86583,0.07
train_86584,0.1
train_86585,0.04
train_86586,0.06
train_86587,0.3
train_86588,0.12
train_86589,0.13
train_86590,0.2
train_86591,0.01
train_86592,0.07
train_86593,0.11
train_86594,0.14
train_86595,0.08
train_86596,0.21
train_86597,0.1
train_86598,0.11
train_86599,0.08
train_86600,0.05
train_86601,0.13
train_86602,0.04
train_86603,0.08
train_86604,0.3
train_86605,0.12
train_86606,0.01
train_86607,0.09
train_86608,0.03
train_86609,0.14
train_86610,0.13
train_86611,0.11
train_86612,0.06
train_86613,0.07
train_86614,0.18
train_86615,0.13
train_86616,0.22
train_86617,0.09
train_86618,0.22
train_86619,0.11
train_86620,0.03
train_86621,0.08
train_86622,0.22
train_86623,0.15
train_86624,0.04
train_86625,0.1
train_86626,0.13
train_86627,0.02
train_86628,0.13
train_86629,0.03
train_86630,0.05
train_86631,0.04
train_86632,0.07
train_86633,0.01
train_86634,0.1
train_86635,0.18
train_86636,0.1
train_86637,0.05
train_86638,0.17
train_86639,0.09
train_86640,0.01
train_86641,0.12
train_86642,0.01
train_86643,0.17
train_86644,0.1
train_86645,0.01
train_86646,0.1
train_86647,0.03
train_86648,0.05
train_86649,0.12
train_86650,0.08
train_86651,0.07
train_86652,0.33
train_86653,0.17
train_86654,0.06
train_86655,0.06
train_86656,0.01
train_86657,0.02
train_86658,0.04
train_86659,0.05
train_86660,0.13
train_86661,0.05
train_86662,0.18
train_86663,0.06
train_86664,0.03
train_86665,0.06
train_86666,0.14
train_86667,0.1
train_86668,0.18
train_86669,0.04
train_86670,0.17
train_86671,0.08
train_86672,0.06
train_86673,0.16
train_86674,0.03
train_86675,0.14
train_86676,0.12
train_86677,0.13
train_86678,0.1
train_86679,0.03
train_86680,0.1
train_86681,0.1
train_86682,0.09
train_86683,0.1
train_86684,0.11
train_86685,0.15
train_86686,0.08
train_86687,0.08
train_86688,0.11
train_86689,0.07
train_86690,0.12
train_86691,0.15
train_86692,0.16
train_86693,0.14
train_86694,0.21
train_86695,0.03
train_86696,0.06
train_86697,0.08
train_86698,0.15
train_86699,0.17
train_86700,0.07
train_86701,0.22
train_86702,0.11
train_86703,0.17
train_86704,0.12
train_86705,0.11
train_86706,0.1
train_86707,0.17
train_86708,0.04
train_86709,0.03
train_86710,0.11
train_86711,0.17
train_86712,0.25
train_86713,0.03
train_86714,0.01
train_86715,0.07
train_86716,0.08
train_86717,0.09
train_86718,0.13
train_86719,0.2
train_86720,0.16
train_86721,0.09
train_86722,0.12
train_86723,0.05
train_86724,0.06
train_86725,0.01
train_86726,0.14
train_86727,0.09
train_86728,0.13
train_86729,0.07
train_86730,0.13
train_86731,0.16
train_86732,0.16
train_86733,0.22
train_86734,0.06
train_86735,0.08
train_86736,0.09
train_86737,0.11
train_86738,0.17
train_86739,0.04
train_86740,0.01
train_86741,0.01
train_86742,0.21
train_86743,0.06
train_86744,0.09
train_86745,0.1
train_86746,0.11
train_86747,0.01
train_86748,0.14
train_86749,0.19
train_86750,0.03
train_86751,0.2
train_86752,0.14
train_86753,0.0
train_86754,0.08
train_86755,0.02
train_86756,0.05
train_86757,0.08
train_86758,0.19
train_86759,0.15
train_86760,0.18
train_86761,0.08
train_86762,0.07
train_86763,0.13
train_86764,0.06
train_86765,0.1
train_86766,0.04
train_86767,0.05
train_86768,0.03
train_86769,0.1
train_86770,0.06
train_86771,0.13
train_86772,0.04
train_86773,0.03
train_86774,0.15
train_86775,0.13
train_86776,0.11
train_86777,0.13
train_86778,0.09
train_86779,0.03
train_86780,0.13
train_86781,0.15
train_86782,0.28
train_86783,0.15
train_86784,0.09
train_86785,0.09
train_86786,0.07
train_86787,0.05
train_86788,0.11
train_86789,0.23
train_86790,0.11
train_86791,0.12
train_86792,0.06
train_86793,0.23
train_86794,0.16
train_86795,0.13
train_86796,0.16
train_86797,0.05
train_86798,0.07
train_86799,0.21
train_86800,0.18
train_86801,0.05
train_86802,0.03
train_86803,0.09
train_86804,0.03
train_86805,0.1
train_86806,0.01
train_86807,0.1
train_86808,0.07
train_86809,0.01
train_86810,0.07
train_86811,0.09
train_86812,0.14
train_86813,0.08
train_86814,0.04
train_86815,0.06
train_86816,0.09
train_86817,0.16
train_86818,0.06
train_86819,0.04
train_86820,0.09
train_86821,0.07
train_86822,0.07
train_86823,0.1
train_86824,0.09
train_86825,0.1
train_86826,0.17
train_86827,0.12
train_86828,0.04
train_86829,0.11
train_86830,0.15
train_86831,0.06
train_86832,0.06
train_86833,0.11
train_86834,0.08
train_86835,0.18
train_86836,0.27
train_86837,0.06
train_86838,0.23
train_86839,0.01
train_86840,0.04
train_86841,0.09
train_86842,0.19
train_86843,0.13
train_86844,0.07
train_86845,0.13
train_86846,0.06
train_86847,0.15
train_86848,0.15
train_86849,0.06
train_86850,0.12
train_86851,0.11
train_86852,0.09
train_86853,0.14
train_86854,0.07
train_86855,0.2
train_86856,0.07
train_86857,0.09
train_86858,0.17
train_86859,0.1
train_86860,0.0
train_86861,0.16
train_86862,0.03
train_86863,0.15
train_86864,0.12
train_86865,0.1
train_86866,0.14
train_86867,0.22
train_86868,0.17
train_86869,0.25
train_86870,0.23
train_86871,0.03
train_86872,0.05
train_86873,0.08
train_86874,0.1
train_86875,0.01
train_86876,0.07
train_86877,0.11
train_86878,0.07
train_86879,0.04
train_86880,0.2
train_86881,0.22
train_86882,0.11
train_86883,0.07
train_86884,0.17
train_86885,0.03
train_86886,0.03
train_86887,0.13
train_86888,0.1
train_86889,0.11
train_86890,0.14
train_86891,0.12
train_86892,0.18
train_86893,0.26
train_86894,0.16
train_86895,0.24
train_86896,0.22
train_86897,0.12
train_86898,0.16
train_86899,0.08
train_86900,0.01
train_86901,0.0
train_86902,0.1
train_86903,0.15
train_86904,0.11
train_86905,0.1
train_86906,0.16
train_86907,0.08
train_86908,0.2
train_86909,0.05
train_86910,0.1
train_86911,0.06
train_86912,0.18
train_86913,0.02
train_86914,0.15
train_86915,0.01
train_86916,0.09
train_86917,0.09
train_86918,0.01
train_86919,0.13
train_86920,0.11
train_86921,0.2
train_86922,0.13
train_86923,0.09
train_86924,0.12
train_86925,0.05
train_86926,0.03
train_86927,0.21
train_86928,0.1
train_86929,0.22
train_86930,0.06
train_86931,0.01
train_86932,0.04
train_86933,0.0
train_86934,0.02
train_86935,0.13
train_86936,0.11
train_86937,0.2
train_86938,0.32
train_86939,0.04
train_86940,0.02
train_86941,0.07
train_86942,0.08
train_86943,0.14
train_86944,0.06
train_86945,0.1
train_86946,0.18
train_86947,0.08
train_86948,0.16
train_86949,0.09
train_86950,0.07
train_86951,0.16
train_86952,0.14
train_86953,0.07
train_86954,0.14
train_86955,0.05
train_86956,0.03
train_86957,0.08
train_86958,0.13
train_86959,0.11
train_86960,0.03
train_86961,0.07
train_86962,0.08
train_86963,0.16
train_86964,0.0
train_86965,0.1
train_86966,0.11
train_86967,0.05
train_86968,0.11
train_86969,0.12
train_86970,0.08
train_86971,0.0
train_86972,0.1
train_86973,0.03
train_86974,0.08
train_86975,0.07
train_86976,0.06
train_86977,0.05
train_86978,0.16
train_86979,0.08
train_86980,0.03
train_86981,0.18
train_86982,0.13
train_86983,0.04
train_86984,0.06
train_86985,0.1
train_86986,0.09
train_86987,0.16
train_86988,0.12
train_86989,0.11
train_86990,0.01
train_86991,0.08
train_86992,0.09
train_86993,0.1
train_86994,0.14
train_86995,0.07
train_86996,0.06
train_86997,0.27
train_86998,0.04
train_86999,0.16
train_87000,0.12
train_87001,0.09
train_87002,0.06
train_87003,0.03
train_87004,0.11
train_87005,0.24
train_87006,0.05
train_87007,0.1
train_87008,0.15
train_87009,0.19
train_87010,0.18
train_87011,0.03
train_87012,0.04
train_87013,0.0
train_87014,0.07
train_87015,0.07
train_87016,0.06
train_87017,0.11
train_87018,0.13
train_87019,0.14
train_87020,0.11
train_87021,0.09
train_87022,0.05
train_87023,0.02
train_87024,0.12
train_87025,0.09
train_87026,0.11
train_87027,0.15
train_87028,0.13
train_87029,0.16
train_87030,0.06
train_87031,0.11
train_87032,0.09
train_87033,0.11
train_87034,0.1
train_87035,0.15
train_87036,0.03
train_87037,0.08
train_87038,0.04
train_87039,0.06
train_87040,0.16
train_87041,0.08
train_87042,0.16
train_87043,0.14
train_87044,0.06
train_87045,0.11
train_87046,0.17
train_87047,0.1
train_87048,0.04
train_87049,0.15
train_87050,0.04
train_87051,0.05
train_87052,0.12
train_87053,0.16
train_87054,0.09
train_87055,0.1
train_87056,0.12
train_87057,0.14
train_87058,0.21
train_87059,0.08
train_87060,0.07
train_87061,0.21
train_87062,0.12
train_87063,0.07
train_87064,0.05
train_87065,0.2
train_87066,0.09
train_87067,0.09
train_87068,0.07
train_87069,0.12
train_87070,0.06
train_87071,0.12
train_87072,0.1
train_87073,0.04
train_87074,0.09
train_87075,0.19
train_87076,0.1
train_87077,0.09
train_87078,0.01
train_87079,0.11
train_87080,0.14
train_87081,0.18
train_87082,0.13
train_87083,0.05
train_87084,0.07
train_87085,0.11
train_87086,0.12
train_87087,0.09
train_87088,0.07
train_87089,0.02
train_87090,0.16
train_87091,0.11
train_87092,0.19
train_87093,0.09
train_87094,0.07
train_87095,0.04
train_87096,0.04
train_87097,0.11
train_87098,0.08
train_87099,0.05
train_87100,0.1
train_87101,0.06
train_87102,0.19
train_87103,0.06
train_87104,0.14
train_87105,0.07
train_87106,0.09
train_87107,0.06
train_87108,0.14
train_87109,0.11
train_87110,0.1
train_87111,0.1
train_87112,0.04
train_87113,0.16
train_87114,0.24
train_87115,0.08
train_87116,0.1
train_87117,0.06
train_87118,0.25
train_87119,0.11
train_87120,0.03
train_87121,0.27
train_87122,0.04
train_87123,0.22
train_87124,0.15
train_87125,0.19
train_87126,0.04
train_87127,0.17
train_87128,0.07
train_87129,0.18
train_87130,0.12
train_87131,0.07
train_87132,0.16
train_87133,0.26
train_87134,0.15
train_87135,0.05
train_87136,0.06
train_87137,0.08
train_87138,0.06
train_87139,0.09
train_87140,0.05
train_87141,0.18
train_87142,0.03
train_87143,0.14
train_87144,0.07
train_87145,0.06
train_87146,0.13
train_87147,0.06
train_87148,0.17
train_87149,0.21
train_87150,0.14
train_87151,0.19
train_87152,0.08
train_87153,0.07
train_87154,0.03
train_87155,0.11
train_87156,0.11
train_87157,0.08
train_87158,0.09
train_87159,0.11
train_87160,0.23
train_87161,0.03
train_87162,0.09
train_87163,0.18
train_87164,0.11
train_87165,0.09
train_87166,0.14
train_87167,0.06
train_87168,0.07
train_87169,0.19
train_87170,0.08
train_87171,0.13
train_87172,0.09
train_87173,0.07
train_87174,0.08
train_87175,0.08
train_87176,0.13
train_87177,0.12
train_87178,0.14
train_87179,0.15
train_87180,0.04
train_87181,0.04
train_87182,0.16
train_87183,0.19
train_87184,0.26
train_87185,0.06
train_87186,0.2
train_87187,0.06
train_87188,0.31
train_87189,0.08
train_87190,0.11
train_87191,0.12
train_87192,0.12
train_87193,0.12
train_87194,0.07
train_87195,0.12
train_87196,0.12
train_87197,0.05
train_87198,0.05
train_87199,0.17
train_87200,0.11
train_87201,0.14
train_87202,0.16
train_87203,0.11
train_87204,0.07
train_87205,0.3
train_87206,0.07
train_87207,0.06
train_87208,0.1
train_87209,0.2
train_87210,0.1
train_87211,0.06
train_87212,0.07
train_87213,0.26
train_87214,0.12
train_87215,0.05
train_87216,0.11
train_87217,0.12
train_87218,0.13
train_87219,0.14
train_87220,0.06
train_87221,0.09
train_87222,0.1
train_87223,0.02
train_87224,0.12
train_87225,0.06
train_87226,0.02
train_87227,0.09
train_87228,0.07
train_87229,0.11
train_87230,0.09
train_87231,0.22
train_87232,0.23
train_87233,0.08
train_87234,0.12
train_87235,0.01
train_87236,0.04
train_87237,0.23
train_87238,0.09
train_87239,0.09
train_87240,0.24
train_87241,0.05
train_87242,0.13
train_87243,0.12
train_87244,0.08
train_87245,0.23
train_87246,0.07
train_87247,0.07
train_87248,0.03
train_87249,0.01
train_87250,0.13
train_87251,0.08
train_87252,0.21
train_87253,0.04
train_87254,0.04
train_87255,0.1
train_87256,0.06
train_87257,0.16
train_87258,0.25
train_87259,0.06
train_87260,0.13
train_87261,0.15
train_87262,0.14
train_87263,0.06
train_87264,0.23
train_87265,0.12
train_87266,0.05
train_87267,0.17
train_87268,0.01
train_87269,0.08
train_87270,0.14
train_87271,0.05
train_87272,0.01
train_87273,0.1
train_87274,0.07
train_87275,0.14
train_87276,0.15
train_87277,0.09
train_87278,0.18
train_87279,0.2
train_87280,0.2
train_87281,0.06
train_87282,0.14
train_87283,0.16
train_87284,0.14
train_87285,0.04
train_87286,0.07
train_87287,0.19
train_87288,0.05
train_87289,0.18
train_87290,0.29
train_87291,0.05
train_87292,0.13
train_87293,0.11
train_87294,0.04
train_87295,0.09
train_87296,0.09
train_87297,0.06
train_87298,0.07
train_87299,0.08
train_87300,0.11
train_87301,0.15
train_87302,0.11
train_87303,0.05
train_87304,0.05
train_87305,0.1
train_87306,0.24
train_87307,0.07
train_87308,0.02
train_87309,0.16
train_87310,0.06
train_87311,0.11
train_87312,0.09
train_87313,0.0
train_87314,0.19
train_87315,0.1
train_87316,0.15
train_87317,0.02
train_87318,0.16
train_87319,0.08
train_87320,0.03
train_87321,0.09
train_87322,0.08
train_87323,0.14
train_87324,0.08
train_87325,0.03
train_87326,0.08
train_87327,0.04
train_87328,0.03
train_87329,0.21
train_87330,0.1
train_87331,0.07
train_87332,0.11
train_87333,0.27
train_87334,0.02
train_87335,0.01
train_87336,0.17
train_87337,0.21
train_87338,0.1
train_87339,0.25
train_87340,0.06
train_87341,0.05
train_87342,0.01
train_87343,0.07
train_87344,0.06
train_87345,0.07
train_87346,0.08
train_87347,0.2
train_87348,0.13
train_87349,0.17
train_87350,0.06
train_87351,0.16
train_87352,0.17
train_87353,0.06
train_87354,0.08
train_87355,0.17
train_87356,0.19
train_87357,0.21
train_87358,0.18
train_87359,0.1
train_87360,0.26
train_87361,0.04
train_87362,0.13
train_87363,0.13
train_87364,0.03
train_87365,0.17
train_87366,0.14
train_87367,0.12
train_87368,0.05
train_87369,0.06
train_87370,0.11
train_87371,0.14
train_87372,0.14
train_87373,0.08
train_87374,0.14
train_87375,0.22
train_87376,0.14
train_87377,0.09
train_87378,0.08
train_87379,0.07
train_87380,0.1
train_87381,0.11
train_87382,0.08
train_87383,0.23
train_87384,0.03
train_87385,0.08
train_87386,0.16
train_87387,0.15
train_87388,0.12
train_87389,0.15
train_87390,0.11
train_87391,0.07
train_87392,0.18
train_87393,0.13
train_87394,0.13
train_87395,0.15
train_87396,0.02
train_87397,0.05
train_87398,0.03
train_87399,0.15
train_87400,0.04
train_87401,0.07
train_87402,0.05
train_87403,0.04
train_87404,0.06
train_87405,0.09
train_87406,0.23
train_87407,0.07
train_87408,0.01
train_87409,0.11
train_87410,0.38
train_87411,0.07
train_87412,0.08
train_87413,0.06
train_87414,0.13
train_87415,0.11
train_87416,0.2
train_87417,0.09
train_87418,0.1
train_87419,0.07
train_87420,0.06
train_87421,0.07
train_87422,0.09
